dataset_version,backbone,classifier,seed,aggregation_method,threshold_policy,n_folds,n_speakers,duplicate_validation_speaker_rows,embedding_dim,selected_c_values,calibration_statuses,fold_note,threshold_mean,threshold_std,threshold_min,threshold_max,target_recall_pass,target_specificity_pass,target_zone_pass,recall,specificity,precision,f1,roc_auc,accuracy,balanced_accuracy,true_negatives,false_positives,false_negatives,true_positives,confusion_matrix_tn_fp_fn_tp
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,43,majority_vote,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.39285714285714285,0.7476635514018691,0.55,0.4583333333333333,0.5373831775700935,0.5916230366492147,0.570260347129506,80,27,51,33,"80,27,51,33"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,43,majority_vote,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.9800000000000001,1.2412670766236366e-16,0.98,0.98,False,True,False,0.25,0.9065420560747663,0.6774193548387096,0.3652173913043478,0.5498998664886514,0.6178010471204188,0.5782710280373832,97,10,63,21,"97,10,63,21"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,44,mean_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.4642857142857143,0.8411214953271028,0.6964285714285714,0.5571428571428572,0.6213840676457498,0.675392670157068,0.6527036048064085,90,17,45,39,"90,17,45,39"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,44,mean_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.9800000000000001,1.2412670766236366e-16,0.98,0.98,False,True,False,0.20238095238095238,0.9813084112149533,0.8947368421052632,0.3300970873786408,0.6213840676457498,0.6387434554973822,0.5918446817979528,105,2,67,17,"105,2,67,17"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,44,max_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.4642857142857143,0.5981308411214953,0.47560975609756095,0.46987951807228917,0.5274810858923009,0.5392670157068062,0.5312082777036048,64,43,45,39,"64,43,45,39"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,44,max_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.9800000000000001,1.2412670766236366e-16,0.98,0.98,False,True,False,0.2261904761904762,0.7757009345794392,0.4418604651162791,0.2992125984251969,0.5274810858923009,0.5340314136125655,0.5009457053849578,83,24,65,19,"83,24,65,19"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,44,majority_vote,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.4642857142857143,0.7570093457943925,0.6,0.5234899328859061,0.612483311081442,0.6282722513089005,0.6106475300400533,81,26,45,39,"81,26,45,39"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,44,majority_vote,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.9800000000000001,1.2412670766236366e-16,0.98,0.98,False,True,False,0.2261904761904762,0.8691588785046729,0.5757575757575758,0.3247863247863248,0.5215287049399199,0.5863874345549738,0.5476746773475746,93,14,65,19,"93,14,65,19"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,45,mean_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.38095238095238093,0.822429906542056,0.6274509803921569,0.4740740740740741,0.5856697819314641,0.6282722513089005,0.6016911437472185,88,19,52,32,"88,19,52,32"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,45,mean_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.9800000000000001,1.2412670766236366e-16,0.98,0.98,False,True,False,0.2261904761904762,0.9906542056074766,0.95,0.36538461538461536,0.5856697819314641,0.6544502617801047,0.6084223408989764,106,1,65,19,"106,1,65,19"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,45,max_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.4166666666666667,0.5700934579439252,0.43209876543209874,0.42424242424242425,0.5061192701379618,0.5026178010471204,0.49338006230529596,61,46,49,35,"61,46,49,35"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,45,max_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.9800000000000001,1.2412670766236366e-16,0.98,0.98,False,True,False,0.27380952380952384,0.794392523364486,0.5111111111111111,0.35658914728682173,0.5061192701379618,0.5654450261780105,0.534101023587005,85,22,61,23,"85,22,61,23"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,45,majority_vote,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.4166666666666667,0.7102803738317757,0.5303030303030303,0.4666666666666667,0.5604138851802403,0.581151832460733,0.5634735202492211,76,31,49,35,"76,31,49,35"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,45,majority_vote,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.9800000000000001,1.2412670766236366e-16,0.98,0.98,False,True,False,0.27380952380952384,0.8691588785046729,0.6216216216216216,0.38016528925619836,0.5571873609256787,0.6073298429319371,0.5714842011570984,93,14,61,23,"93,14,61,23"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,46,mean_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.4166666666666667,0.8598130841121495,0.7,0.5223880597014925,0.571762349799733,0.6649214659685864,0.6382398753894081,92,15,49,35,"92,15,49,35"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,46,mean_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.9800000000000001,1.2412670766236366e-16,0.98,0.98,False,True,False,0.19047619047619047,0.9906542056074766,0.9411764705882353,0.31683168316831684,0.571762349799733,0.6387434554973822,0.5905651980418336,106,1,68,16,"106,1,68,16"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,46,max_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.44047619047619047,0.5514018691588785,0.43529411764705883,0.4378698224852071,0.4953271028037383,0.5026178010471204,0.49593902981753446,59,48,47,37,"59,48,47,37"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,46,max_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.9800000000000001,1.2412670766236366e-16,0.98,0.98,False,True,False,0.23809523809523808,0.8411214953271028,0.5405405405405406,0.3305785123966942,0.4953271028037383,0.5759162303664922,0.5396083667111704,90,17,64,20,"90,17,64,20"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,46,majority_vote,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.44047619047619047,0.7476635514018691,0.578125,0.5,0.5765465064530484,0.612565445026178,0.5940698709390297,80,27,47,37,"80,27,47,37"
trusted_cleaned,microsoft/wavlm-base-plus,logistic_regression_platt,46,majority_vote,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.9800000000000001,1.2412670766236366e-16,0.98,0.98,False,True,False,0.23809523809523808,0.9252336448598131,0.7142857142857143,0.35714285714285715,0.5565198041833556,0.6230366492146597,0.5816644414775256,99,8,64,20,"99,8,64,20"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,42,mean_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.38095238095238093,0.8785046728971962,0.7111111111111111,0.49612403100775193,0.5982421005785492,0.6596858638743456,0.6297285269247885,94,13,52,32,"94,13,52,32"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,42,mean_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.958,0.004472135954999583,0.95,0.96,False,True,False,0.16666666666666666,0.9906542056074766,0.9333333333333333,0.2828282828282828,0.5982421005785492,0.6282722513089005,0.5786604361370716,106,1,70,14,"106,1,70,14"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,42,max_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.40476190476190477,0.6542056074766355,0.4788732394366197,0.43870967741935485,0.5100133511348465,0.5445026178010471,0.5294837561192701,70,37,50,34,"70,37,50,34"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,42,max_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.958,0.004472135954999583,0.95,0.96,False,True,False,0.20238095238095238,0.8785046728971962,0.5666666666666667,0.2982456140350877,0.5100133511348465,0.581151832460733,0.5404428126390743,94,13,67,17,"94,13,67,17"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,42,majority_vote,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.40476190476190477,0.7757009345794392,0.5862068965517241,0.4788732394366197,0.5787716955941256,0.612565445026178,0.5902314196706719,83,24,50,34,"83,24,50,34"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,42,majority_vote,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.958,0.004472135954999583,0.95,0.96,False,True,False,0.20238095238095238,0.9065420560747663,0.6296296296296297,0.3063063063063063,0.5497886070315976,0.5968586387434555,0.5544615042278593,97,10,67,17,"97,10,67,17"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,43,mean_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.34523809523809523,0.8598130841121495,0.6590909090909091,0.453125,0.5856697819314641,0.6335078534031413,0.6025255896751224,92,15,55,29,"92,15,55,29"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,43,mean_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.958,0.004472135954999583,0.95,0.96,False,True,False,0.14285714285714285,0.9906542056074766,0.9230769230769231,0.24742268041237114,0.5856697819314641,0.6178010471204188,0.5667556742323098,106,1,72,12,"106,1,72,12"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,43,max_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.35714285714285715,0.5514018691588785,0.38461538461538464,0.37037037037037035,0.4831998219848687,0.46596858638743455,0.45427236315086783,59,48,54,30,"59,48,54,30"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,43,max_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.958,0.004472135954999583,0.95,0.96,False,True,False,0.16666666666666666,0.8598130841121495,0.4827586206896552,0.24778761061946902,0.4831998219848687,0.5549738219895288,0.5132398753894081,92,15,70,14,"92,15,70,14"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,43,majority_vote,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.35714285714285715,0.7476635514018691,0.5263157894736842,0.425531914893617,0.5191366266132621,0.5759162303664922,0.5524032042723631,80,27,54,30,"80,27,54,30"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,43,majority_vote,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.958,0.004472135954999583,0.95,0.96,False,True,False,0.16666666666666666,0.9345794392523364,0.6666666666666666,0.26666666666666666,0.5228081886960392,0.5968586387434555,0.5506230529595015,100,7,70,14,"100,7,70,14"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,44,mean_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.4166666666666667,0.8504672897196262,0.6862745098039216,0.5185185185185185,0.6074766355140186,0.6596858638743456,0.6335669781931464,91,16,49,35,"91,16,49,35"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,44,mean_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.96,0.0,0.96,0.96,False,True,False,0.14285714285714285,0.9906542056074766,0.9230769230769231,0.24742268041237114,0.6074766355140186,0.6178010471204188,0.5667556742323098,106,1,72,12,"106,1,72,12"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,44,max_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.44047619047619047,0.5794392523364486,0.45121951219512196,0.4457831325301205,0.5141299510458389,0.518324607329843,0.5099577214063196,62,45,47,37,"62,45,47,37"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,44,max_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.96,0.0,0.96,0.96,False,True,False,0.19047619047619047,0.8878504672897196,0.5714285714285714,0.2857142857142857,0.5141299510458389,0.581151832460733,0.539163328882955,95,12,68,16,"95,12,68,16"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,44,majority_vote,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.44047619047619047,0.7570093457943925,0.5873015873015873,0.5034013605442177,0.5872274143302181,0.6178010471204188,0.5987427681352915,81,26,47,37,"81,26,47,37"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,44,majority_vote,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.96,0.0,0.96,0.96,False,True,False,0.19047619047619047,0.9252336448598131,0.6666666666666666,0.2962962962962963,0.5467289719626168,0.6020942408376964,0.5578549176680018,99,8,68,16,"99,8,68,16"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,45,mean_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.38095238095238093,0.8411214953271028,0.6530612244897959,0.48120300751879697,0.5856697819314642,0.6387434554973822,0.6110369381397418,90,17,52,32,"90,17,52,32"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,45,mean_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.96,0.0,0.96,0.96,False,True,False,0.13095238095238096,0.9906542056074766,0.9166666666666666,0.22916666666666666,0.5856697819314642,0.612565445026178,0.5608032932799288,106,1,73,11,"106,1,73,11"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,45,max_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.40476190476190477,0.5794392523364486,0.43037974683544306,0.4171779141104294,0.496328437917223,0.5026178010471204,0.49210057854917666,62,45,50,34,"62,45,50,34"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,45,max_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.96,0.0,0.96,0.96,False,True,False,0.15476190476190477,0.9158878504672897,0.5909090909090909,0.24528301886792453,0.496328437917223,0.581151832460733,0.5353248776145972,98,9,71,13,"98,9,71,13"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,45,majority_vote,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.40476190476190477,0.719626168224299,0.53125,0.4594594594594595,0.5550178015131286,0.581151832460733,0.562194036493102,77,30,50,34,"77,30,50,34"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,45,majority_vote,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.96,0.0,0.96,0.96,False,True,False,0.15476190476190477,0.9345794392523364,0.65,0.25,0.5402202937249666,0.5916230366492147,0.5446706720071206,100,7,71,13,"100,7,71,13"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,46,mean_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.39285714285714285,0.8691588785046729,0.7021276595744681,0.5038167938931297,0.5677570093457943,0.6596858638743456,0.6310080106809078,93,14,51,33,"93,14,51,33"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,46,mean_score,constrained_spec_ge_0.50,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.96,0.0,0.96,0.96,False,True,False,0.16666666666666666,1.0,1.0,0.2857142857142857,0.5677570093457943,0.6335078534031413,0.5833333333333334,107,0,70,14,"107,0,70,14"
trusted_cleaned,microsoft/wavlm-base-plus,linear_svm_platt,46,max_score,default_0.5,5,191,0,1536,1.0;1.0;1.0;1.0;1.0,training_only_in_sample_platt,"StratifiedGroupKFold n_splits=5; speaker class counts={0: 107, 1: 84}",0.5,0.0,0.5,0.5,False,True,False,0.4166666666666667,0.6074766355140186,0.45454545454545453,0.43478260869565216,0.483756119270138,0.5235602094240838,0.5120716510903427,65,42,49,35,"65,42,49,35"
